"FactConcurrentPK","concurrentFK","productFK","price_product","startDate","endDate","flag"
4397,2,3762,"-1","2026-03-23 15:56:35.13",NULL,"y"
4398,2,3763,"-1","2026-03-23 15:56:35.13",NULL,"y"
4399,2,3764,"-1","2026-03-23 15:56:35.13",NULL,"y"
4400,2,3765,"-1","2026-03-23 15:56:35.13",NULL,"y"
4401,2,3766,"-1","2026-03-23 15:56:35.13",NULL,"y"
4402,2,3767,"-1","2026-03-23 15:56:35.13",NULL,"y"
4403,2,3768,"-1","2026-03-23 15:56:35.13",NULL,"y"
4404,2,3769,"-1","2026-03-23 15:56:35.13",NULL,"y"
4405,2,3770,"-1","2026-03-23 15:56:35.13",NULL,"y"
4406,2,3771,"-1","2026-03-23 15:56:35.13",NULL,"y"
4407,2,3772,"-1","2026-03-23 15:56:35.13",NULL,"y"
4408,2,3773,"-1","2026-03-23 15:56:35.13",NULL,"y"
4409,2,3774,"د.ت20.00","2026-03-23 15:56:35.13",NULL,"y"
4410,2,3775,"د.ت15.00","2026-03-23 15:56:35.13",NULL,"y"
4411,2,3776,"د.ت15.00","2026-03-23 15:56:35.13",NULL,"y"
4412,2,3777,"د.ت15.00","2026-03-23 15:56:35.13",NULL,"y"
4413,2,3778,"د.ت39.90","2026-03-23 15:56:35.13",NULL,"y"
4414,2,3779,"د.ت100.00","2026-03-23 15:56:35.13",NULL,"y"
4415,2,3780,"-1","2026-03-23 15:56:35.13",NULL,"y"
4416,2,3781,"-1","2026-03-23 15:56:35.13",NULL,"y"
4417,2,3782,"-1","2026-03-23 15:56:35.13",NULL,"y"
4418,2,3783,"-1","2026-03-23 15:56:35.13",NULL,"y"
4419,2,3786,"-1","2026-03-23 15:56:35.13",NULL,"y"
4420,2,3787,"-1","2026-03-23 15:56:35.13",NULL,"y"
4421,2,3788,"د.ت10.00","2026-03-23 15:56:35.13",NULL,"y"
4422,2,3789,"د.ت6.98","2026-03-23 15:56:35.13",NULL,"y"
4423,2,3790,"-1","2026-03-23 15:56:35.13",NULL,"y"
4424,2,3791,"-1","2026-03-23 15:56:35.13",NULL,"y"
4425,2,3793,"-1","2026-03-23 15:56:35.13",NULL,"y"
4426,2,3794,"-1","2026-03-23 15:56:35.13",NULL,"y"
4427,2,3795,"د.ت63.80","2026-03-23 15:56:35.13",NULL,"y"
4428,2,3796,"-1","2026-03-23 15:56:35.13",NULL,"y"
4429,2,3797,"د.ت39.90","2026-03-23 15:56:35.13",NULL,"y"
4430,2,3798,"د.ت39.90","2026-03-23 15:56:35.13",NULL,"y"
4431,2,3799,"د.ت39.90","2026-03-23 15:56:35.13",NULL,"y"
4432,2,3800,"د.ت39.90","2026-03-23 15:56:35.13",NULL,"y"
4433,2,3801,"د.ت39.90","2026-03-23 15:56:35.13",NULL,"y"
4434,2,3802,"-1","2026-03-23 15:56:35.13",NULL,"y"
4435,2,3803,"-1","2026-03-23 15:56:35.13",NULL,"y"
4436,2,3804,"-1","2026-03-23 15:56:35.13",NULL,"y"
4437,2,3805,"-1","2026-03-23 15:56:35.13",NULL,"y"
4438,2,3806,"-1","2026-03-23 15:56:35.13",NULL,"y"
4439,2,3807,"-1","2026-03-23 15:56:35.13",NULL,"y"
4440,2,3808,"د.ت120.00","2026-03-23 15:56:35.13",NULL,"y"
4441,2,3809,"د.ت125.00","2026-03-23 15:56:35.13",NULL,"y"
4442,2,3810,"-1","2026-03-23 15:56:35.13",NULL,"y"
4443,2,3811,"-1","2026-03-23 15:56:35.13",NULL,"y"
4444,2,3812,"-1","2026-03-23 15:56:35.13",NULL,"y"
4445,2,3813,"-1","2026-03-23 15:56:35.13",NULL,"y"
4446,2,3814,"د.ت29.90","2026-03-23 15:56:35.13",NULL,"y"
4447,2,3816,"-1","2026-03-23 15:56:35.13",NULL,"y"
4448,2,3817,"د.ت20.00","2026-03-23 15:56:35.13",NULL,"y"
4449,2,3818,"-1","2026-03-23 15:56:35.13",NULL,"y"
4450,2,3820,"د.ت39.90","2026-03-23 15:56:35.13",NULL,"y"
4451,2,3821,"د.ت33.58","2026-03-23 15:56:35.13",NULL,"y"
4452,2,3822,"د.ت69.99","2026-03-23 15:56:35.13",NULL,"y"
4453,2,3823,"د.ت39.00","2026-03-23 15:56:35.13",NULL,"y"
4454,2,3824,"-1","2026-03-23 15:56:35.13",NULL,"y"
4455,2,3825,"-1","2026-03-23 15:56:35.13",NULL,"y"
4456,2,3826,"د.ت4.99","2026-03-23 15:56:35.13",NULL,"y"
4457,2,3830,"د.ت19.99","2026-03-23 15:56:35.13",NULL,"y"
4458,2,3831,"د.ت180.00","2026-03-23 15:56:35.13",NULL,"y"
4459,2,3833,"-1","2026-03-23 15:56:35.13",NULL,"y"
4460,2,3834,"-1","2026-03-23 15:56:35.13",NULL,"y"
4461,2,3835,"د.ت5.48","2026-03-23 15:56:35.13",NULL,"y"
4462,2,3836,"-1","2026-03-23 15:56:35.13",NULL,"y"
4463,2,3837,"د.ت13.43","2026-03-23 15:56:35.13",NULL,"y"
4464,2,3838,"-1","2026-03-23 15:56:35.13",NULL,"y"
4465,2,3839,"-1","2026-03-23 15:56:35.13",NULL,"y"
4466,2,3840,"-1","2026-03-23 15:56:35.13",NULL,"y"
4467,2,3841,"-1","2026-03-23 15:56:35.13",NULL,"y"
4468,2,3842,"-1","2026-03-23 15:56:35.13",NULL,"y"
4469,2,3843,"-1","2026-03-23 15:56:35.13",NULL,"y"
4470,2,3844,"-1","2026-03-23 15:56:35.13",NULL,"y"
4471,2,3846,"-1","2026-03-23 15:56:35.13",NULL,"y"
4472,2,3847,"-1","2026-03-23 15:56:35.13",NULL,"y"
4473,2,3848,"د.ت31.00","2026-03-23 15:56:35.13",NULL,"y"
4474,2,3849,"د.ت30.00","2026-03-23 15:56:35.13",NULL,"y"
4475,2,3850,"-1","2026-03-23 15:56:35.13",NULL,"y"
4476,2,3851,"-1","2026-03-23 15:56:35.13",NULL,"y"
4477,2,3852,"-1","2026-03-23 15:56:35.13",NULL,"y"
4478,2,3853,"-1","2026-03-23 15:56:35.13",NULL,"y"
4479,2,3854,"-1","2026-03-23 15:56:35.13",NULL,"y"
4480,2,3855,"-1","2026-03-23 15:56:35.13",NULL,"y"
4481,2,3856,"-1","2026-03-23 15:56:35.13",NULL,"y"
4482,2,3857,"-1","2026-03-23 15:56:35.13",NULL,"y"
4483,2,3860,"د.ت39.90","2026-03-23 15:56:35.13",NULL,"y"
4484,2,3861,"د.ت63.80","2026-03-23 15:56:35.14",NULL,"y"
4485,2,3862,"-1","2026-03-23 15:56:35.14",NULL,"y"
4486,2,3863,"-1","2026-03-23 15:56:35.14",NULL,"y"
4487,2,3864,"-1","2026-03-23 15:56:35.14",NULL,"y"
4488,2,3865,"-1","2026-03-23 15:56:35.14",NULL,"y"
4489,2,3866,"-1","2026-03-23 15:56:35.14",NULL,"y"
4490,2,3867,"-1","2026-03-23 15:56:35.14",NULL,"y"
4491,2,3868,"د.ت19.99","2026-03-23 15:56:35.14",NULL,"y"
4492,2,3869,"-1","2026-03-23 15:56:35.14",NULL,"y"
4493,2,3870,"-1","2026-03-23 15:56:35.14",NULL,"y"
4494,2,3871,"د.ت280.00","2026-03-23 15:56:35.14",NULL,"y"
4495,2,3872,"د.ت42.00","2026-03-23 15:56:35.14",NULL,"y"
4496,2,3873,"-1","2026-03-23 15:56:35.14",NULL,"y"
4497,2,3874,"د.ت5.00","2026-03-23 15:56:35.14",NULL,"y"
4498,2,3875,"-1","2026-03-23 15:56:35.14",NULL,"y"
4499,2,3876,"-1","2026-03-23 15:56:35.14",NULL,"y"
4500,2,3877,"-1","2026-03-23 15:56:35.14",NULL,"y"
4501,2,3878,"-1","2026-03-23 15:56:35.14",NULL,"y"
4502,2,3879,"د.ت13.00","2026-03-23 15:56:35.14",NULL,"y"
4503,2,3880,"-1","2026-03-23 15:56:35.14",NULL,"y"
4504,2,3881,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4505,2,3882,"د.ت39.40","2026-03-23 15:56:35.14",NULL,"y"
4506,2,3883,"-1","2026-03-23 15:56:35.14",NULL,"y"
4507,2,3884,"د.ت83.95","2026-03-23 15:56:35.14",NULL,"y"
4508,2,3885,"د.ت83.95","2026-03-23 15:56:35.14",NULL,"y"
4509,2,3886,"-1","2026-03-23 15:56:35.14",NULL,"y"
4510,2,3887,"-1","2026-03-23 15:56:35.14",NULL,"y"
4511,2,3888,"-1","2026-03-23 15:56:35.14",NULL,"y"
4512,2,3889,"-1","2026-03-23 15:56:35.14",NULL,"y"
4513,2,3890,"-1","2026-03-23 15:56:35.14",NULL,"y"
4514,2,3891,"-1","2026-03-23 15:56:35.14",NULL,"y"
4515,2,3892,"-1","2026-03-23 15:56:35.14",NULL,"y"
4516,2,3893,"-1","2026-03-23 15:56:35.14",NULL,"y"
4517,2,3894,"-1","2026-03-23 15:56:35.14",NULL,"y"
4518,2,3895,"-1","2026-03-23 15:56:35.14",NULL,"y"
4519,2,3896,"-1","2026-03-23 15:56:35.14",NULL,"y"
4520,2,3897,"-1","2026-03-23 15:56:35.14",NULL,"y"
4521,2,3898,"-1","2026-03-23 15:56:35.14",NULL,"y"
4522,2,3899,"-1","2026-03-23 15:56:35.14",NULL,"y"
4523,2,3900,"-1","2026-03-23 15:56:35.14",NULL,"y"
4524,2,3901,"-1","2026-03-23 15:56:35.14",NULL,"y"
4525,2,3902,"-1","2026-03-23 15:56:35.14",NULL,"y"
4526,2,3903,"-1","2026-03-23 15:56:35.14",NULL,"y"
4527,2,3904,"-1","2026-03-23 15:56:35.14",NULL,"y"
4528,2,3905,"-1","2026-03-23 15:56:35.14",NULL,"y"
4529,2,3906,"-1","2026-03-23 15:56:35.14",NULL,"y"
4530,2,3907,"-1","2026-03-23 15:56:35.14",NULL,"y"
4531,2,3908,"د.ت54.90","2026-03-23 15:56:35.14",NULL,"y"
4532,2,3909,"د.ت17.99","2026-03-23 15:56:35.14",NULL,"y"
4533,2,3910,"د.ت17.99","2026-03-23 15:56:35.14",NULL,"y"
4534,2,3911,"-1","2026-03-23 15:56:35.14",NULL,"y"
4535,2,3912,"-1","2026-03-23 15:56:35.14",NULL,"y"
4536,2,3913,"د.ت4.99","2026-03-23 15:56:35.14",NULL,"y"
4537,2,3914,"د.ت4.99","2026-03-23 15:56:35.14",NULL,"y"
4538,2,3915,"د.ت5.00","2026-03-23 15:56:35.14",NULL,"y"
4539,2,3916,"د.ت5.00","2026-03-23 15:56:35.14",NULL,"y"
4540,2,3917,"د.ت5.00","2026-03-23 15:56:35.14",NULL,"y"
4541,2,3918,"د.ت5.00","2026-03-23 15:56:35.14",NULL,"y"
4542,2,3919,"د.ت44.99","2026-03-23 15:56:35.14",NULL,"y"
4543,2,3920,"-1","2026-03-23 15:56:35.14",NULL,"y"
4544,2,3921,"-1","2026-03-23 15:56:35.14",NULL,"y"
4545,2,3922,"-1","2026-03-23 15:56:35.14",NULL,"y"
4546,2,3924,"د.ت55.99","2026-03-23 15:56:35.14",NULL,"y"
4547,2,3925,"-1","2026-03-23 15:56:35.14",NULL,"y"
4548,2,3926,"د.ت19.50","2026-03-23 15:56:35.14",NULL,"y"
4549,2,3927,"د.ت30.00","2026-03-23 15:56:35.14",NULL,"y"
4550,2,3928,"-1","2026-03-23 15:56:35.14",NULL,"y"
4551,2,3929,"د.ت24.99","2026-03-23 15:56:35.14",NULL,"y"
4552,2,3930,"د.ت2.60","2026-03-23 15:56:35.14",NULL,"y"
4553,2,3931,"-1","2026-03-23 15:56:35.14",NULL,"y"
4554,2,3932,"د.ت220.00","2026-03-23 15:56:35.14",NULL,"y"
4555,2,3933,"-1","2026-03-23 15:56:35.14",NULL,"y"
4556,2,3934,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4557,2,3935,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4558,2,3936,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4559,2,3937,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4560,2,3938,"-1","2026-03-23 15:56:35.14",NULL,"y"
4561,2,3939,"-1","2026-03-23 15:56:35.14",NULL,"y"
4562,2,3940,"د.ت12.00","2026-03-23 15:56:35.14",NULL,"y"
4563,2,3941,"د.ت53.00","2026-03-23 15:56:35.14",NULL,"y"
4564,2,3942,"د.ت68.99","2026-03-23 15:56:35.14",NULL,"y"
4565,2,3943,"د.ت68.99","2026-03-23 15:56:35.14",NULL,"y"
4566,2,3944,"-1","2026-03-23 15:56:35.14",NULL,"y"
4567,2,3945,"-1","2026-03-23 15:56:35.14",NULL,"y"
4568,2,3946,"-1","2026-03-23 15:56:35.14",NULL,"y"
4569,2,3947,"د.ت20.00","2026-03-23 15:56:35.14",NULL,"y"
4570,2,3948,"-1","2026-03-23 15:56:35.14",NULL,"y"
4571,2,3949,"-1","2026-03-23 15:56:35.14",NULL,"y"
4572,2,3950,"-1","2026-03-23 15:56:35.14",NULL,"y"
4573,2,3951,"-1","2026-03-23 15:56:35.14",NULL,"y"
4574,2,3953,"-1","2026-03-23 15:56:35.14",NULL,"y"
4575,2,3954,"-1","2026-03-23 15:56:35.14",NULL,"y"
4576,2,3955,"-1","2026-03-23 15:56:35.14",NULL,"y"
4577,2,3956,"-1","2026-03-23 15:56:35.14",NULL,"y"
4578,2,3957,"-1","2026-03-23 15:56:35.14",NULL,"y"
4579,2,3958,"-1","2026-03-23 15:56:35.14",NULL,"y"
4580,2,3959,"-1","2026-03-23 15:56:35.14",NULL,"y"
4581,2,3960,"-1","2026-03-23 15:56:35.14",NULL,"y"
4582,2,3961,"-1","2026-03-23 15:56:35.14",NULL,"y"
4583,2,3962,"-1","2026-03-23 15:56:35.14",NULL,"y"
4584,2,3963,"-1","2026-03-23 15:56:35.14",NULL,"y"
4585,2,3967,"د.ت70.00","2026-03-23 15:56:35.14",NULL,"y"
4586,2,3968,"د.ت70.00","2026-03-23 15:56:35.14",NULL,"y"
4587,2,3969,"-1","2026-03-23 15:56:35.14",NULL,"y"
4588,2,3970,"-1","2026-03-23 15:56:35.14",NULL,"y"
4589,2,3971,"-1","2026-03-23 15:56:35.14",NULL,"y"
4590,2,3972,"-1","2026-03-23 15:56:35.14",NULL,"y"
4591,2,3973,"-1","2026-03-23 15:56:35.14",NULL,"y"
4592,2,3974,"-1","2026-03-23 15:56:35.14",NULL,"y"
4593,2,3976,"د.ت60.00","2026-03-23 15:56:35.14",NULL,"y"
4594,2,3977,"د.ت150.00","2026-03-23 15:56:35.14",NULL,"y"
4595,2,3978,"د.ت150.00","2026-03-23 15:56:35.14",NULL,"y"
4596,2,3979,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4597,2,3980,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4598,2,3981,"-1","2026-03-23 15:56:35.14",NULL,"y"
4599,2,3982,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4600,2,3983,"-1","2026-03-23 15:56:35.14",NULL,"y"
4601,2,3984,"د.ت39.00","2026-03-23 15:56:35.14",NULL,"y"
4602,2,3985,"-1","2026-03-23 15:56:35.14",NULL,"y"
4603,2,3986,"-1","2026-03-23 15:56:35.14",NULL,"y"
4604,2,3987,"-1","2026-03-23 15:56:35.14",NULL,"y"
4605,2,3988,"-1","2026-03-23 15:56:35.14",NULL,"y"
4606,2,3989,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4607,2,3990,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4608,2,3991,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4609,2,3992,"د.ت39.90","2026-03-23 15:56:35.14",NULL,"y"
4610,2,3993,"د.ت110.00","2026-03-23 15:56:35.14",NULL,"y"
4611,2,3994,"د.ت170.00","2026-03-23 15:56:35.14",NULL,"y"
4612,2,3995,"د.ت150.00","2026-03-23 15:56:35.14",NULL,"y"
4613,2,3996,"د.ت110.00","2026-03-23 15:56:35.14",NULL,"y"
4614,2,3997,"د.ت60.00","2026-03-23 15:56:35.14",NULL,"y"
4615,2,3999,"د.ت114.17","2026-03-23 15:56:35.14",NULL,"y"
4616,2,4000,"د.ت114.17","2026-03-23 15:56:35.14",NULL,"y"
4617,2,4001,"-1","2026-03-23 15:56:35.14",NULL,"y"
4618,2,4002,"-1","2026-03-23 15:56:35.14",NULL,"y"
4619,2,4003,"د.ت94.02","2026-03-23 15:56:35.14",NULL,"y"
4620,2,4004,"د.ت73.88","2026-03-23 15:56:35.14",NULL,"y"
4621,2,4005,"-1","2026-03-23 15:56:35.14",NULL,"y"
4622,2,4006,"-1","2026-03-23 15:56:35.14",NULL,"y"
4623,2,4007,"-1","2026-03-23 15:56:35.14",NULL,"y"
4624,2,4008,"-1","2026-03-23 15:56:35.14",NULL,"y"
4625,2,4009,"د.ت450.00","2026-03-23 15:56:35.14",NULL,"y"
4626,2,4010,"د.ت1.00","2026-03-23 15:56:35.14",NULL,"y"
4627,2,4011,"د.ت160.00","2026-03-23 15:56:35.14",NULL,"y"
4628,2,4013,"د.ت59.00","2026-03-23 15:56:35.14",NULL,"y"
4629,2,4014,"د.ت120.00","2026-03-23 15:56:35.14",NULL,"y"
4630,2,4015,"-1","2026-03-23 15:56:35.14",NULL,"y"
4631,2,4016,"-1","2026-03-23 15:56:35.14",NULL,"y"
4632,2,4017,"د.ت180.00","2026-03-23 15:56:35.14",NULL,"y"
4633,2,4018,"د.ت120.00","2026-03-23 15:56:35.14",NULL,"y"
4634,2,4019,"-1","2026-03-23 15:56:35.14",NULL,"y"
4635,2,4020,"-1","2026-03-23 15:56:35.14",NULL,"y"
4636,2,4021,"-1","2026-03-23 15:56:35.14",NULL,"y"
4637,2,4022,"-1","2026-03-23 15:56:35.14",NULL,"y"
4638,2,4023,"-1","2026-03-23 15:56:35.14",NULL,"y"
4639,2,4024,"-1","2026-03-23 15:56:35.14",NULL,"y"
4640,2,4025,"-1","2026-03-23 15:56:35.14",NULL,"y"
4641,2,4026,"د.ت100.00","2026-03-23 15:56:35.14",NULL,"y"
4642,2,4027,"-1","2026-03-23 15:56:35.14",NULL,"y"
4643,2,4028,"-1","2026-03-23 15:56:35.14",NULL,"y"
4644,2,4029,"-1","2026-03-23 15:56:35.14",NULL,"y"
4645,2,4030,"-1","2026-03-23 15:56:35.14",NULL,"y"
4646,2,4031,"-1","2026-03-23 15:56:35.14",NULL,"y"
4647,2,4032,"-1","2026-03-23 15:56:35.14",NULL,"y"
4648,2,4033,"-1","2026-03-23 15:56:35.14",NULL,"y"
4649,2,4034,"-1","2026-03-23 15:56:35.14",NULL,"y"
4650,2,4035,"-1","2026-03-23 15:56:35.14",NULL,"y"
4651,2,4036,"-1","2026-03-23 15:56:35.14",NULL,"y"
4652,2,4037,"-1","2026-03-23 15:56:35.14",NULL,"y"
4653,2,4038,"-1","2026-03-23 15:56:35.14",NULL,"y"
4654,2,4039,"-1","2026-03-23 15:56:35.14",NULL,"y"
4655,2,4040,"-1","2026-03-23 15:56:35.14",NULL,"y"
4656,2,4041,"-1","2026-03-23 15:56:35.14",NULL,"y"
4657,2,4042,"-1","2026-03-23 15:56:35.14",NULL,"y"
4658,2,4043,"د.ت345.87","2026-03-23 15:56:35.14",NULL,"y"
4659,2,4047,"د.ت140.00","2026-03-23 15:56:35.14",NULL,"y"
4660,2,4048,"-1","2026-03-23 15:56:35.14",NULL,"y"
4661,2,4049,"-1","2026-03-23 15:56:35.14",NULL,"y"
4662,2,4050,"-1","2026-03-23 15:56:35.14",NULL,"y"
4663,2,4051,"-1","2026-03-23 15:56:35.14",NULL,"y"
4664,2,4052,"-1","2026-03-23 15:56:35.14",NULL,"y"
4665,2,4053,"د.ت130.00","2026-03-23 15:56:35.14",NULL,"y"
4666,2,4054,"-1","2026-03-23 15:56:35.14",NULL,"y"
4667,2,4056,"-1","2026-03-23 15:56:35.14",NULL,"y"
4668,2,4059,"-1","2026-03-23 15:56:35.14",NULL,"y"
4669,2,4060,"د.ت80.59","2026-03-23 15:56:35.14",NULL,"y"
4670,2,4061,"-1","2026-03-23 15:56:35.14",NULL,"y"
4671,2,4062,"د.ت70.52","2026-03-23 15:56:35.14",NULL,"y"
4672,2,4064,"-1","2026-03-23 15:56:35.14",NULL,"y"
4673,2,4065,"-1","2026-03-23 15:56:35.14",NULL,"y"
4674,2,4066,"-1","2026-03-23 15:56:35.14",NULL,"y"
4675,2,4067,"-1","2026-03-23 15:56:35.14",NULL,"y"
4676,2,4068,"-1","2026-03-23 15:56:35.14",NULL,"y"
4677,2,4069,"-1","2026-03-23 15:56:35.14",NULL,"y"
4678,2,4070,"-1","2026-03-23 15:56:35.14",NULL,"y"
4679,2,4071,"-1","2026-03-23 15:56:35.14",NULL,"y"
4680,2,4072,"-1","2026-03-23 15:56:35.14",NULL,"y"
4681,2,4074,"د.ت24.99","2026-03-23 15:56:35.14",NULL,"y"
4682,2,4075,"-1","2026-03-23 15:56:35.14",NULL,"y"
4683,2,4076,"-1","2026-03-23 15:56:35.14",NULL,"y"
4684,2,4077,"د.ت15.00","2026-03-23 15:56:35.14",NULL,"y"
4685,2,4078,"-1","2026-03-23 15:56:35.14",NULL,"y"
4686,2,4079,"-1","2026-03-23 15:56:35.14",NULL,"y"
4687,2,4080,"-1","2026-03-23 15:56:35.14",NULL,"y"
4688,2,4081,"-1","2026-03-23 15:56:35.14",NULL,"y"
4689,2,4082,"-1","2026-03-23 15:56:35.14",NULL,"y"
4690,2,4083,"-1","2026-03-23 15:56:35.14",NULL,"y"
4691,2,4084,"-1","2026-03-23 15:56:35.14",NULL,"y"
4692,2,4085,"د.ت35.00","2026-03-23 15:56:35.14",NULL,"y"
4693,2,4087,"-1","2026-03-23 15:56:35.14",NULL,"y"
4694,2,4088,"-1","2026-03-23 15:56:35.14",NULL,"y"
4695,2,4089,"-1","2026-03-23 15:56:35.14",NULL,"y"
4696,2,4090,"د.ت75.00","2026-03-23 15:56:35.14",NULL,"y"
4697,2,4091,"د.ت99.00","2026-03-23 15:56:35.14",NULL,"y"
4698,2,4092,"د.ت99.00","2026-03-23 15:56:35.14",NULL,"y"
4699,2,4094,"د.ت75.00","2026-03-23 15:56:35.14",NULL,"y"
4700,2,4096,"-1","2026-03-23 15:56:35.14",NULL,"y"
4701,2,4097,"د.ت55.00","2026-03-23 15:56:35.14",NULL,"y"
4702,2,4098,"د.ت145.00","2026-03-23 15:56:35.14",NULL,"y"
4703,2,4099,"-1","2026-03-23 15:56:35.14",NULL,"y"
4704,2,4100,"-1","2026-03-23 15:56:35.14",NULL,"y"
4705,2,4101,"-1","2026-03-23 15:56:35.14",NULL,"y"
4706,2,4102,"-1","2026-03-23 15:56:35.14",NULL,"y"
4707,2,4103,"-1","2026-03-23 15:56:35.14",NULL,"y"
4708,2,4104,"-1","2026-03-23 15:56:35.14",NULL,"y"
4709,2,4105,"-1","2026-03-23 15:56:35.14",NULL,"y"
4710,2,4106,"-1","2026-03-23 15:56:35.14",NULL,"y"
4711,2,4107,"د.ت1,450.00","2026-03-23 15:56:35.14",NULL,"y"
4712,2,4109,"د.ت38.00","2026-03-23 15:56:35.14",NULL,"y"
4713,2,4111,"د.ت25.00","2026-03-23 15:56:35.14",NULL,"y"
4714,2,4112,"-1","2026-03-23 15:56:35.14",NULL,"y"
4715,2,4113,"-1","2026-03-23 15:56:35.14",NULL,"y"
4716,2,4114,"-1","2026-03-23 15:56:35.14",NULL,"y"
4717,2,4115,"-1","2026-03-23 15:56:35.14",NULL,"y"
4718,2,4116,"-1","2026-03-23 15:56:35.14",NULL,"y"
4719,2,4117,"-1","2026-03-23 15:56:35.14",NULL,"y"
4720,2,4118,"-1","2026-03-23 15:56:35.14",NULL,"y"
4721,2,4119,"د.ت39.99","2026-03-23 15:56:35.14",NULL,"y"
4722,2,4120,"-1","2026-03-23 15:56:35.14",NULL,"y"
4723,2,4122,"-1","2026-03-23 15:56:35.14",NULL,"y"
4724,2,4123,"د.ت3,400.00","2026-03-23 15:56:35.14",NULL,"y"
4725,2,4124,"د.ت10.00","2026-03-23 15:56:35.14",NULL,"y"
4726,2,4126,"-1","2026-03-23 15:56:35.14",NULL,"y"
4727,2,4127,"-1","2026-03-23 15:56:35.14",NULL,"y"
4728,2,4129,"د.ت150.00","2026-03-23 15:56:35.14",NULL,"y"
4729,2,4130,"-1","2026-03-23 15:56:35.14",NULL,"y"
4730,2,4131,"-1","2026-03-23 15:56:35.14",NULL,"y"
4731,2,4132,"د.ت79.00","2026-03-23 15:56:35.14",NULL,"y"
4732,2,4133,"د.ت65.00","2026-03-23 15:56:35.14",NULL,"y"
4733,2,4134,"د.ت57.00","2026-03-23 15:56:35.14",NULL,"y"
4734,2,4135,"-1","2026-03-23 15:56:35.14",NULL,"y"
4735,2,4136,"د.ت25.00","2026-03-23 15:56:35.14",NULL,"y"
4736,2,4137,"-1","2026-03-23 15:56:35.14",NULL,"y"
4737,2,4139,"د.ت67.00","2026-03-23 15:56:35.14",NULL,"y"
4738,2,4140,"-1","2026-03-23 15:56:35.14",NULL,"y"
4739,2,4141,"-1","2026-03-23 15:56:35.14",NULL,"y"
4740,2,4142,"-1","2026-03-23 15:56:35.14",NULL,"y"
4741,2,4143,"د.ت300.00","2026-03-23 15:56:35.14",NULL,"y"
4742,2,4144,"د.ت20.00","2026-03-23 15:56:35.14",NULL,"y"
4743,2,4145,"د.ت97.25","2026-03-23 15:56:35.14",NULL,"y"
4744,2,4146,"-1","2026-03-23 15:56:35.14",NULL,"y"
4745,2,4147,"د.ت10.00","2026-03-23 15:56:35.14",NULL,"y"
4746,2,4148,"-1","2026-03-23 15:56:35.14",NULL,"y"
4747,2,4149,"-1","2026-03-23 15:56:35.14",NULL,"y"
4748,2,4150,"د.ت13.00","2026-03-23 15:56:35.14",NULL,"y"
4749,2,4151,"-1","2026-03-23 15:56:35.14",NULL,"y"
4750,2,4152,"-1","2026-03-23 15:56:35.14",NULL,"y"
4751,2,4154,"-1","2026-03-23 15:56:35.14",NULL,"y"
4752,2,4155,"-1","2026-03-23 15:56:35.14",NULL,"y"
4753,2,4156,"-1","2026-03-23 15:56:35.14",NULL,"y"
4754,2,4157,"-1","2026-03-23 15:56:35.14",NULL,"y"
4755,2,4158,"-1","2026-03-23 15:56:35.14",NULL,"y"
4756,2,4159,"-1","2026-03-23 15:56:35.14",NULL,"y"
4757,2,4160,"د.ت39.99","2026-03-23 15:56:35.14",NULL,"y"
4758,2,4161,"-1","2026-03-23 15:56:35.14",NULL,"y"
4759,2,4162,"-1","2026-03-23 15:56:35.14",NULL,"y"
4760,2,4163,"-1","2026-03-23 15:56:35.14",NULL,"y"
4761,2,4164,"-1","2026-03-23 15:56:35.14",NULL,"y"
4762,2,4165,"د.ت130.00","2026-03-23 15:56:35.14",NULL,"y"
4763,2,4166,"د.ت280.00","2026-03-23 15:56:35.14",NULL,"y"
4764,2,4167,"د.ت90.00","2026-03-23 15:56:35.14",NULL,"y"
4765,2,4168,"د.ت160.00","2026-03-23 15:56:35.14",NULL,"y"
4766,2,4169,"د.ت160.00","2026-03-23 15:56:35.146",NULL,"y"
4767,2,4170,"د.ت1,900.00","2026-03-23 15:56:35.146",NULL,"y"
4768,2,4171,"-1","2026-03-23 15:56:35.146",NULL,"y"
4769,2,4172,"-1","2026-03-23 15:56:35.146",NULL,"y"
4770,2,4173,"-1","2026-03-23 15:56:35.146",NULL,"y"
4771,2,4174,"-1","2026-03-23 15:56:35.146",NULL,"y"
4772,2,4175,"-1","2026-03-23 15:56:35.146",NULL,"y"
4773,2,4176,"-1","2026-03-23 15:56:35.146",NULL,"y"
4774,2,4177,"-1","2026-03-23 15:56:35.146",NULL,"y"
4775,2,4178,"-1","2026-03-23 15:56:35.146",NULL,"y"
